transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
1344,22,53,1119,74,85.44,10,0.38
1345,44,30,43,79,486.71,1,0.44
1346,171,22,1013,56,262.44,1,0.05
1347,84,98,1479,81,281.95,7,0.14
1348,54,82,1505,83,192.62,4,0.5
1349,177,72,1686,37,353.57,8,0.08
1350,63,16,1505,74,169.55,6,0.12
1351,97,62,668,69,482.25,2,0.15
1352,17,81,705,21,17.47,7,0.17
1353,69,98,1073,58,280.51,9,0.42
1354,90,21,426,36,401.03,5,0.41
1355,76,15,623,75,439.98,5,0.0
1356,37,77,1141,39,226.28,3,0.37
1357,58,73,1430,23,436.83,7,0.43
1358,16,96,167,92,220.55,9,0.29
1359,98,35,1057,58,249.01,4,0.14
1360,2,41,1089,76,20.07,4,0.26
1361,165,8,1096,30,162.41,1,0.38
1362,133,53,1990,68,487.82,9,0.24
1363,19,14,1691,36,489.64,6,0.22
1364,123,23,720,66,65.79,4,0.21
1365,74,44,600,6,249.31,6,0.4
1366,63,27,1531,12,36.72,6,0.37
1367,92,4,1506,22,301.24,6,0.45
1368,26,32,858,94,343.4,9,0.33
1369,79,98,544,81,143.78,6,0.04
1370,160,10,1152,73,315.94,1,0.07
1371,81,78,1733,84,111.84,6,0.09
1372,171,82,1020,16,369.37,7,0.03
1373,6,60,1046,54,110.6,3,0.5
1374,17,1,146,98,338.95,1,0.41
1375,174,90,1892,48,208.66,2,0.11
1376,193,73,763,37,352.54,8,0.08
1377,24,51,1649,99,286.97,2,0.4
1378,111,10,1927,72,347.48,9,0.34
1379,187,13,1120,39,197.55,1,0.33
1380,25,65,422,41,309.64,3,0.03
1381,152,44,1964,5,322.4,1,0.21
1382,71,5,1529,78,494.3,1,0.07
1383,20,17,104,59,423.84,2,0.23
1384,27,93,1483,62,56.86,3,0.33
1385,128,89,1245,3,135.77,10,0.29
1386,27,31,929,93,85.89,2,0.37
1387,32,55,1335,20,87.1,1,0.03
1388,81,22,1801,18,474.73,6,0.15
1389,2,62,1746,34,348.74,2,0.1
1390,117,62,1931,92,347.03,2,0.14
1391,160,92,1230,46,111.39,4,0.29
1392,197,51,1009,31,203.98,6,0.01
1393,13,27,1758,78,336.49,6,0.15
1394,163,49,1613,80,262.53,10,0.32
1395,4,85,46,71,487.84,3,0.43
1396,171,59,1964,49,491.19,8,0.41
1397,92,1,1560,29,85.16,1,0.37
1398,199,43,784,7,152.5,4,0.03
1399,135,55,847,19,27.67,7,0.34
1400,189,53,1753,24,323.12,9,0.4
1401,85,43,1596,27,309.06,2,0.41
1402,64,86,1712,56,212.06,6,0.07
1403,144,76,970,82,210.98,8,0.4
1404,144,62,1177,41,423.32,3,0.39
1405,44,83,26,83,457.35,1,0.08
1406,72,75,97,55,426.49,4,0.04
1407,192,61,542,86,475.18,2,0.18
1408,33,33,1732,28,445.32,4,0.31
1409,127,22,1259,65,155.29,3,0.37
1410,90,10,796,82,191.33,4,0.14
1411,146,80,1320,35,237.79,10,0.12
1412,149,10,63,59,219.6,3,0.21
1413,42,24,1139,93,88.57,3,0.11
1414,99,52,1162,96,403.75,9,0.0
1415,160,36,1443,90,353.49,6,0.4
1416,110,38,907,6,377.05,2,0.38
1417,28,90,478,20,26.81,8,0.37
1418,69,88,1350,26,415.86,7,0.28
1419,73,81,322,37,418.69,4,0.18
1420,12,76,1199,89,346.3,2,0.17
1421,136,11,1585,2,495.73,5,0.1
1422,132,58,353,97,14.82,1,0.12
1423,74,26,1464,27,238.4,6,0.24
1424,155,47,1859,89,305.31,9,0.2
1425,23,46,479,18,316.41,6,0.26
1426,10,36,35,30,236.12,9,0.04
1427,132,42,211,51,323.62,9,0.09
1428,7,84,89,47,162.36,9,0.26
1429,3,55,1135,32,244.86,10,0.01
1430,43,17,1902,24,374.41,9,0.13
1431,43,23,838,42,91.7,3,0.03
1432,40,34,838,78,427.36,4,0.06
1433,177,28,1166,26,430.23,3,0.28
1434,191,12,1396,36,285.99,10,0.1
1435,72,1,767,35,174.04,8,0.29
1436,169,55,1839,98,395.19,2,0.46
1437,24,37,166,19,118.88,5,0.17
1438,147,23,631,95,236.66,10,0.06
1439,7,48,1008,28,214.82,9,0.05
1440,31,49,477,75,44.13,9,0.01
1441,165,31,292,26,429.96,6,0.3
1442,197,66,215,43,241.33,5,0.27
1443,89,56,1540,14,365.96,9,0.01
1444,33,19,1226,23,144.45,3,0.34
1445,143,21,145,60,26.06,3,0.16
1446,118,24,474,3,387.65,2,0.07
1447,20,76,1404,64,256.31,5,0.29
1448,107,71,748,81,134.02,10,0.3
1449,199,97,1563,100,394.85,5,0.36
1450,49,40,1447,34,337.33,3,0.15
1451,28,69,1889,42,134.68,5,0.41
1452,20,97,1653,18,90.32,2,0.48
1453,76,27,1513,64,310.34,4,0.34
1454,144,96,1768,3,67.7,9,0.36
1455,182,30,46,87,251.44,7,0.36
1456,17,54,644,100,426.34,2,0.16
1457,16,15,155,73,54.86,2,0.27
1458,187,84,60,90,152.09,9,0.1
1459,198,33,307,26,96.48,3,0.41
1460,83,9,1130,5,181.11,7,0.04
1461,112,13,175,37,499.13,5,0.13
1462,17,10,187,57,144.36,7,0.13
1463,51,95,225,46,133.6,4,0.46
1464,74,47,1375,76,65.41,5,0.13
1465,161,54,571,87,236.54,6,0.2
1466,120,46,1475,26,104.91,10,0.09
1467,82,69,1703,55,329.55,9,0.43
1468,153,83,940,64,435.8,10,0.23
1469,102,9,1156,82,423.79,10,0.46
1470,53,10,157,22,396.51,2,0.46
1471,182,2,1180,57,26.32,8,0.1
1472,171,42,379,5,240.35,2,0.07
1473,81,85,1263,77,277.24,4,0.36
1474,16,51,791,19,256.02,4,0.34
1475,169,6,67,71,156.69,5,0.14
1476,185,73,352,70,478.39,2,0.01
1477,88,47,1693,66,340.39,5,0.33
1478,64,42,1498,13,450.12,6,0.07
1479,119,28,534,59,114.39,2,0.14
1480,149,39,1903,89,166.74,10,0.34
1481,175,66,39,98,24.19,7,0.16
1482,135,88,446,1,51.51,5,0.11
1483,64,28,8,82,232.96,4,0.39
1484,176,86,1894,35,211.44,5,0.4
1485,15,3,1668,57,415.26,8,0.36
1486,200,86,810,47,463.07,1,0.02
1487,81,83,991,16,67.38,10,0.33
1488,163,7,1324,69,169.09,9,0.44
1489,121,88,287,97,115.42,7,0.1
1490,63,35,1810,60,54.74,10,0.22
1491,39,97,644,20,439.6,1,0.41
1492,140,60,756,3,197.14,10,0.45
1493,66,64,916,81,434.5,9,0.3
1494,192,35,1227,33,49.03,1,0.36
1495,33,83,603,60,326.11,7,0.13
1496,145,90,1507,39,347.21,3,0.02
1497,83,62,1558,35,106.83,10,0.23
1498,186,60,1341,33,454.69,1,0.12
1499,89,12,820,67,433.06,6,0.48
1500,82,51,135,22,26.65,10,0.43
1501,3,23,346,44,491.16,10,0.28
1502,9,76,1971,93,122.04,10,0.24
1503,56,75,1090,5,378.25,10,0.41
1504,151,74,601,64,417.41,7,0.2
1505,80,3,209,96,164.24,8,0.37
1506,65,59,1525,50,217.04,2,0.47
1507,158,32,272,79,113.81,8,0.45
1508,119,95,791,87,19.2,4,0.1
1509,60,65,566,94,146.12,2,0.36
1510,20,42,106,11,116.94,4,0.03
1511,147,73,154,48,279.88,2,0.18
1512,129,71,791,90,431.02,4,0.11
1513,192,6,57,12,256.86,9,0.33
1514,196,16,1345,39,305.01,1,0.07
1515,100,12,1111,48,192.33,9,0.3
1516,55,69,1216,43,255.66,6,0.43
1517,122,87,552,53,62.45,4,0.29
1518,142,90,748,44,495.7,8,0.27
1519,15,70,488,16,402.12,2,0.19
1520,175,92,1069,71,120.41,10,0.43
1521,45,60,1244,79,31.22,6,0.02
1522,116,72,1380,35,460.4,7,0.39
1523,29,13,1727,72,331.3,1,0.14
1524,166,18,1985,13,343.62,4,0.42
1525,49,95,1891,59,154.36,4,0.17
1526,87,29,1040,10,321.84,4,0.1
1527,32,60,1945,24,422.21,1,0.43
1528,20,62,1599,62,197.86,3,0.12
1529,45,86,1484,33,62.36,3,0.17
1530,98,4,160,89,51.7,10,0.03
1531,184,72,61,73,196.44,9,0.43
1532,181,55,1164,5,463.68,6,0.3
1533,15,96,1803,70,225.47,10,0.07
1534,125,23,1271,82,168.01,9,0.32
1535,153,23,947,32,365.1,8,0.4
1536,173,71,327,43,435.62,10,0.07
1537,42,17,86,35,473.26,10,0.27
1538,36,4,1293,93,95.76,3,0.04
1539,37,15,1374,38,359.6,9,0.46
1540,90,35,1297,21,383.8,2,0.45
1541,191,62,733,32,220.75,8,0.04
1542,135,68,1102,73,252.09,4,0.11
1543,173,96,768,14,141.88,5,0.16
1544,103,96,283,83,76.81,2,0.3
1545,178,91,43,46,306.84,4,0.14
1546,84,98,1616,53,452.36,10,0.31
1547,75,74,410,26,440.35,5,0.41
1548,15,11,153,34,263.14,10,0.07
1549,83,62,174,56,285.74,5,0.27
1550,12,68,728,48,305.18,9,0.06
1551,166,45,562,40,178.87,6,0.45
1552,56,38,289,71,246.48,8,0.31
1553,49,74,1260,100,468.16,10,0.31
1554,13,77,1105,94,331.53,6,0.15
1555,180,82,670,50,446.29,9,0.45
1556,117,95,837,2,361.28,9,0.0
1557,106,32,433,78,156.26,4,0.29
1558,70,100,699,26,347.21,6,0.26
1559,116,41,581,30,175.41,7,0.1
1560,59,73,297,58,307.25,9,0.32
1561,28,85,573,24,375.81,2,0.17
1562,58,32,1863,27,16.67,2,0.3
1563,22,4,751,97,51.96,2,0.46
1564,97,60,1085,56,318.72,4,0.5
1565,51,12,119,23,260.63,3,0.12
1566,110,52,756,65,289.62,10,0.29
1567,150,18,396,94,422.05,10,0.42
1568,119,94,1966,79,408.34,10,0.25
1569,57,35,1387,80,163.12,6,0.27
1570,118,52,1579,53,100.51,1,0.22
1571,33,86,1447,100,20.44,1,0.0
1572,16,7,50,51,121.18,6,0.42
1573,185,31,1555,13,451.65,1,0.45
1574,47,92,555,11,388.17,5,0.37
1575,115,48,1299,12,181.97,10,0.03
1576,200,10,1557,34,53.14,8,0.2
1577,129,99,74,83,283.06,2,0.12
1578,39,16,1069,10,85.15,9,0.07
1579,10,8,770,76,84.02,9,0.48
1580,81,36,501,87,129.8,5,0.19
1581,96,76,1101,81,435.88,3,0.13
1582,30,27,855,16,379.27,5,0.46
1583,65,86,1048,47,250.49,4,0.12
1584,68,45,1790,98,172.97,2,0.39
1585,2,25,395,97,351.54,1,0.17
1586,33,99,398,30,448.94,5,0.17
1587,111,31,1981,20,95.51,2,0.11
1588,19,78,1120,2,392.05,6,0.37
1589,15,80,706,66,254.72,8,0.37
1590,41,81,116,63,440.48,9,0.25
1591,41,14,1601,23,474.81,4,0.25
1592,56,71,194,68,419.84,4,0.44
1593,169,22,1815,41,171.59,6,0.38
1594,149,100,353,9,365.41,10,0.46
1595,8,16,806,68,482.99,3,0.34
1596,30,71,1779,82,40.35,7,0.01
1597,173,48,1089,82,24.81,6,0.14
1598,64,3,1578,25,121.74,5,0.08
1599,177,96,1436,28,300.53,5,0.06
1600,3,67,454,58,332.51,7,0.22
1601,18,76,1461,86,458.83,2,0.28
1602,133,29,1003,8,281.55,7,0.39
1603,181,8,1969,37,47.78,4,0.12
1604,185,98,705,35,468.82,10,0.22
1605,99,31,1229,82,438.26,8,0.44
1606,113,85,1165,45,136.8,9,0.36
1607,102,23,477,13,129.72,3,0.42
1608,57,69,356,25,211.9,2,0.25
1609,57,7,1826,39,272.35,10,0.22
1610,167,44,1232,97,489.04,4,0.4
1611,95,19,1476,80,379.25,7,0.21
1612,69,63,711,5,487.95,1,0.38
1613,152,14,1264,18,374.72,5,0.43
1614,99,100,248,55,26.46,5,0.17
1615,128,67,1436,28,60.43,2,0.15
1616,198,15,252,44,329.62,3,0.19
1617,170,59,1699,66,220.19,6,0.33
1618,33,73,146,43,296.72,6,0.03
1619,129,44,42,100,215.54,9,0.2
1620,48,18,1450,79,381.69,1,0.06
1621,172,13,1944,67,47.04,6,0.2
1622,32,97,240,58,361.39,3,0.09
1623,14,47,1593,15,337.33,5,0.18
1624,175,36,607,5,78.68,2,0.03
1625,50,38,186,57,335.21,1,0.41
1626,105,41,1818,48,498.35,9,0.16
1627,149,31,427,43,313.61,8,0.24
1628,137,52,837,3,284.48,8,0.36
1629,34,4,1316,95,471.0,2,0.32
1630,14,76,1591,41,167.5,8,0.18
1631,192,4,181,59,351.72,8,0.08
1632,95,51,295,12,93.82,9,0.11
1633,185,76,618,7,126.25,1,0.27
1634,184,21,1467,33,94.12,2,0.42
1635,129,75,286,93,449.0,7,0.32
1636,133,38,1792,46,192.71,5,0.13
1637,68,58,1509,85,134.34,8,0.47
1638,17,65,1674,90,25.63,2,0.45
1639,152,80,698,13,216.46,4,0.4
1640,48,99,288,75,116.38,5,0.03
1641,61,28,225,44,192.97,3,0.42
1642,79,35,1495,90,164.19,10,0.04
1643,62,57,1666,59,388.65,1,0.37
1644,169,75,103,81,180.84,6,0.06
1645,57,24,1795,62,386.14,4,0.03
1646,6,15,909,14,268.35,10,0.22
1647,167,1,342,71,452.9,3,0.02
1648,108,37,1984,70,316.15,10,0.25
1649,14,32,36,56,387.63,5,0.27
1650,193,70,794,28,182.27,3,0.23
1651,60,15,826,73,155.63,6,0.43
1652,90,73,1603,18,361.47,9,0.29
1653,39,35,1890,26,423.15,5,0.1
1654,148,12,1394,11,170.69,4,0.46
1655,37,57,489,12,351.47,3,0.34
1656,149,56,1975,32,276.95,7,0.49
1657,49,74,1260,91,41.17,9,0.12
1658,108,96,896,29,265.07,1,0.31
1659,160,86,701,78,359.77,4,0.06
1660,196,35,1593,12,350.15,2,0.2
1661,35,77,423,71,124.43,5,0.11
1662,113,81,959,98,437.28,6,0.17
1663,47,38,744,85,36.15,2,0.36
1664,181,75,352,20,41.33,5,0.03
1665,47,15,1832,33,232.63,5,0.12
1666,192,8,1570,74,428.84,3,0.23
1667,105,3,90,98,359.92,7,0.0
1668,42,17,1376,40,265.87,2,0.18
1669,68,65,1315,15,485.48,8,0.06
1670,117,95,1782,3,317.99,6,0.09
1671,66,67,1333,7,498.83,5,0.0
1672,25,14,688,73,177.38,4,0.08
1673,116,86,418,88,483.66,6,0.17
1674,24,1,925,42,75.97,2,0.34
1675,86,78,472,77,293.69,5,0.13
1676,14,15,283,51,389.06,3,0.26
1677,120,39,357,62,471.47,1,0.1
1678,3,82,663,100,104.22,10,0.26
1679,200,41,1313,32,170.39,5,0.41
1680,10,93,1820,3,43.03,8,0.15
1681,109,73,406,34,283.95,10,0.22
1682,81,10,1443,17,250.83,8,0.12
1683,78,77,986,45,312.43,10,0.44
1684,104,73,968,66,342.9,5,0.38
1685,174,34,556,81,186.15,1,0.12
1686,15,76,475,46,152.06,3,0.33
1687,139,29,55,59,400.75,3,0.13
1688,162,97,1261,17,203.67,1,0.26
1689,134,56,1591,80,359.64,7,0.31
1690,135,21,972,67,478.36,10,0.02
1691,167,39,1443,15,254.15,8,0.26
1692,103,96,243,4,363.06,7,0.31
1693,6,14,1172,44,92.55,4,0.36
1694,144,70,904,68,280.53,9,0.17
1695,18,23,636,79,145.69,2,0.23
1696,192,22,425,34,170.96,8,0.18
1697,8,88,1912,64,270.16,3,0.27
1698,178,14,59,74,360.33,9,0.5
1699,46,60,1456,63,389.94,6,0.14
1700,1,94,1565,49,181.58,2,0.28
1701,173,60,1994,1,47.04,5,0.33
1702,186,26,509,41,45.89,1,0.38
1703,69,60,1801,34,298.99,3,0.24
1704,87,78,561,36,223.18,2,0.18
1705,199,15,1261,10,161.72,6,0.12
1706,8,35,1822,38,114.94,5,0.17
1707,45,45,103,52,356.3,2,0.24
1708,39,32,939,9,135.43,3,0.23
1709,190,40,1809,2,240.54,8,0.33
1710,64,34,754,2,253.86,3,0.25
1711,8,74,1812,52,403.72,6,0.23
1712,196,2,703,50,475.6,3,0.15
1713,153,24,987,88,178.25,1,0.46
1714,44,8,436,3,119.67,2,0.45
1715,19,39,1718,54,236.98,5,0.01
1716,129,70,1811,43,88.8,1,0.44
1717,164,18,1483,32,100.97,10,0.23
1718,10,60,1733,96,263.22,7,0.08
1719,144,87,1943,11,143.02,10,0.08
1720,38,20,1300,29,212.04,1,0.25
1721,34,100,569,57,86.22,7,0.04
1722,88,79,262,2,18.48,5,0.16
1723,134,43,624,25,59.25,8,0.32
1724,125,28,1719,63,348.85,1,0.11
1725,162,32,753,36,441.8,9,0.39
1726,25,14,374,3,123.23,6,0.19
1727,49,7,163,4,366.91,1,0.09
1728,8,84,1458,49,303.71,6,0.5
1729,69,80,114,17,316.7,4,0.42
1730,186,41,321,32,392.52,3,0.29
1731,42,61,439,90,419.97,8,0.2
1732,178,55,783,42,363.17,8,0.26
1733,7,99,568,34,227.17,5,0.38
1734,194,19,972,64,343.53,10,0.12
1735,81,11,949,21,397.47,2,0.47
1736,145,91,1747,62,229.86,5,0.45
1737,64,91,202,84,202.76,5,0.16
1738,154,34,823,82,440.88,9,0.3
1739,39,69,797,94,312.49,10,0.3
1740,136,36,1615,8,61.93,1,0.47
1741,131,98,1895,21,251.75,3,0.07
1742,189,94,1474,25,207.0,4,0.36
1743,151,47,1027,79,137.79,3,0.44
1744,174,98,1494,25,202.74,6,0.02
1745,3,1,176,78,482.66,4,0.25
1746,51,98,129,93,308.1,10,0.17
1747,18,9,355,6,256.21,6,0.34
1748,75,42,1184,42,169.99,3,0.13
1749,125,35,974,27,394.5,1,0.17
1750,50,12,1621,93,236.91,10,0.21
1751,118,11,1446,73,146.75,10,0.49
1752,98,67,1836,91,81.68,1,0.08
1753,107,10,1000,90,375.95,10,0.46
1754,23,8,459,23,13.22,7,0.07
1755,55,91,1970,2,120.2,3,0.26
1756,165,48,1169,98,343.46,4,0.03
1757,171,5,1311,2,303.52,6,0.02
1758,131,79,126,6,371.44,3,0.1
1759,172,12,953,95,404.42,5,0.18
1760,200,14,1309,6,328.46,9,0.08
1761,151,70,887,13,213.45,10,0.16
1762,16,94,313,34,363.33,1,0.26
1763,16,86,1545,25,15.44,5,0.16
1764,159,36,1443,21,292.71,8,0.18
1765,97,23,851,11,246.78,7,0.05
1766,6,48,1484,58,162.79,10,0.09
1767,81,64,1389,16,95.46,4,0.32
1768,180,25,318,22,15.31,10,0.05
1769,139,83,1376,22,385.01,7,0.05
1770,107,4,836,72,130.18,9,0.33
1771,180,19,1123,13,439.21,8,0.38
1772,14,53,129,32,364.76,9,0.17
1773,177,48,419,45,129.11,5,0.16
1774,73,87,1001,55,328.56,3,0.31
1775,69,64,1336,50,164.15,3,0.08
1776,93,98,326,32,296.15,6,0.33
1777,9,92,1220,49,40.96,2,0.25
1778,190,68,1804,53,217.4,8,0.47
1779,25,99,1522,10,480.28,3,0.31
1780,44,25,1211,36,109.36,10,0.46
1781,64,79,961,91,25.52,7,0.21
1782,180,4,1559,97,371.41,3,0.36
1783,118,96,239,91,280.26,5,0.45
1784,147,1,110,13,230.21,6,0.12
1785,13,28,904,36,109.83,7,0.46
1786,82,50,1718,77,152.21,5,0.1
1787,197,90,227,52,255.34,2,0.33
1788,83,50,1027,61,307.36,6,0.23
1789,86,24,22,48,378.82,7,0.4
1790,23,71,382,35,116.43,1,0.3
1791,9,5,914,25,165.53,5,0.38
1792,195,34,136,45,68.8,9,0.04
1793,174,22,128,72,422.56,8,0.21
1794,55,94,1747,83,240.04,8,0.4
1795,164,40,409,23,426.2,3,0.19
1796,185,59,1740,40,368.91,3,0.07
1797,137,19,1172,1,296.34,9,0.15
1798,39,91,105,19,384.28,9,0.35
1799,77,56,1313,81,284.25,6,0.43
1800,97,90,1326,27,172.11,1,0.32
1801,100,17,1508,35,182.89,7,0.26
1802,87,41,135,90,147.82,2,0.18
1803,152,2,734,41,236.4,8,0.42
1804,39,44,1482,26,335.29,1,0.48
1805,172,46,1536,54,239.36,6,0.16
1806,68,51,299,98,313.69,8,0.26
1807,161,61,579,50,212.02,9,0.23
1808,113,44,87,90,32.16,10,0.18
1809,147,1,1627,34,88.09,9,0.37
1810,6,28,508,9,438.53,3,0.07
1811,100,59,556,48,76.97,8,0.24
1812,164,37,600,45,76.21,10,0.23
1813,27,85,897,8,490.69,4,0.02
1814,43,99,158,23,143.27,8,0.27
1815,150,100,1531,76,65.56,6,0.18
1816,124,5,1251,11,473.64,6,0.28
1817,72,28,859,62,278.89,2,0.12
1818,39,13,1339,4,340.72,1,0.47
1819,39,16,1592,90,354.13,10,0.17
1820,172,58,548,54,176.79,8,0.13
1821,112,52,1514,12,494.32,4,0.1
1822,161,34,356,6,458.72,6,0.24
1823,168,26,1209,20,199.04,10,0.47
1824,88,19,210,38,223.06,10,0.11
1825,80,53,617,73,270.53,7,0.28
1826,67,21,952,27,467.88,8,0.22
1827,31,50,904,34,208.79,8,0.34
1828,156,42,574,29,343.85,10,0.5
1829,88,68,666,67,123.33,5,0.42
1830,191,91,1573,22,335.14,1,0.25
1831,125,78,408,41,143.64,9,0.2
1832,85,94,717,48,242.72,8,0.49
1833,76,50,1174,100,235.32,5,0.01
1834,60,14,589,52,193.04,5,0.5
1835,47,98,304,69,37.83,2,0.08
1836,7,78,639,23,280.85,2,0.48
1837,152,87,1752,32,432.54,2,0.09
1838,57,58,1133,11,409.88,7,0.06
1839,97,60,1692,10,173.09,8,0.29
1840,135,54,221,21,278.62,10,0.08
1841,110,73,239,48,322.16,8,0.37
1842,150,92,1793,87,310.0,9,0.27
1843,74,72,132,3,403.95,1,0.29
1844,168,63,1731,6,402.56,5,0.26
1845,195,16,230,88,48.6,6,0.21
1846,80,11,1241,80,237.0,2,0.38
1847,25,89,1981,15,126.07,2,0.11
1848,192,96,1191,23,153.05,3,0.38
1849,145,61,1569,27,329.92,6,0.48
1850,74,10,1163,34,407.95,5,0.25
1851,133,58,1990,17,297.67,6,0.44
1852,127,1,1268,42,253.27,7,0.02
1853,190,70,1595,69,113.33,4,0.2
1854,40,15,1881,49,86.18,9,0.43
1855,119,48,208,45,467.16,2,0.32
1856,135,89,828,32,428.75,1,0.4
1857,53,78,1162,27,396.08,10,0.32
1858,79,48,498,56,231.35,7,0.22
1859,160,79,1038,76,306.73,8,0.28
1860,120,17,1565,90,73.79,2,0.23
1861,35,98,576,90,45.89,2,0.48
1862,185,78,58,19,355.69,5,0.35
1863,14,99,68,12,277.4,3,0.49
1864,76,57,559,34,109.75,3,0.24
1865,146,93,954,4,453.38,10,0.49
1866,139,28,1116,45,418.61,4,0.18
1867,33,61,948,2,88.11,6,0.36
1868,198,78,98,33,235.96,8,0.29
1869,190,65,184,87,186.83,2,0.05
1870,133,82,117,37,80.76,6,0.02
1871,159,22,1248,57,238.62,8,0.26
1872,118,60,848,1,428.92,5,0.11
1873,171,73,1488,32,54.23,1,0.3
1874,184,26,370,25,46.46,3,0.42
1875,88,94,1940,83,457.59,1,0.24
1876,184,90,563,45,478.83,7,0.16
1877,172,74,100,25,218.18,8,0.3
1878,17,9,1661,8,440.5,9,0.07
1879,23,50,1986,29,117.18,9,0.02
1880,80,78,1637,11,294.14,3,0.35
1881,131,95,819,81,466.05,2,0.25
1882,72,80,1550,74,21.94,9,0.29
1883,28,16,1282,96,193.63,7,0.11
1884,142,10,713,3,227.53,5,0.33
1885,108,33,896,28,73.57,8,0.31
1886,34,46,915,44,181.11,8,0.33
1887,16,61,801,23,212.28,9,0.07
1888,22,51,498,17,446.37,7,0.17
1889,109,50,1631,64,467.38,9,0.48
1890,8,38,231,28,138.06,5,0.08
1891,177,78,1350,79,73.59,2,0.01
1892,44,37,115,38,216.72,7,0.42
1893,52,62,1410,100,352.22,4,0.42
1894,161,75,184,85,292.99,5,0.15
1895,84,36,785,83,55.93,4,0.45
1896,179,47,467,74,231.28,6,0.3
1897,70,80,1265,81,410.04,1,0.47
1898,174,26,829,29,92.47,5,0.32
1899,151,70,415,63,308.58,8,0.18
1900,10,60,1349,87,202.06,7,0.09
1901,160,17,1967,100,87.45,4,0.19
1902,88,17,1700,45,98.07,4,0.24
1903,93,15,916,18,349.1,7,0.01
1904,66,42,1594,39,356.78,5,0.45
1905,182,16,1517,89,335.34,4,0.27
1906,122,77,1278,62,294.47,4,0.11
1907,152,18,917,54,140.57,7,0.3
1908,149,49,235,46,23.06,10,0.42
1909,148,44,1472,10,494.6,8,0.32
1910,199,52,877,78,77.08,10,0.18
1911,98,11,733,76,272.8,7,0.24
1912,182,76,1188,40,407.55,10,0.16
1913,34,49,400,87,464.87,9,0.32
1914,172,6,496,55,126.03,1,0.0
1915,150,62,1652,40,451.72,4,0.05
1916,106,14,1399,87,167.0,5,0.49
1917,38,10,896,82,166.76,7,0.36
1918,151,9,638,61,343.39,3,0.45
1919,87,79,461,36,75.98,9,0.09
1920,184,32,309,81,387.47,7,0.08
1921,163,65,877,84,436.95,1,0.1
1922,195,2,335,60,414.46,6,0.38
1923,49,11,218,84,482.26,3,0.32
1924,107,42,693,91,106.65,4,0.02
1925,45,39,1461,48,62.74,5,0.07
1926,17,13,887,11,357.48,7,0.48
1927,60,74,936,43,388.38,4,0.39
1928,127,67,1906,45,91.03,2,0.4
1929,149,22,882,16,485.09,5,0.17
1930,170,33,1975,87,464.71,6,0.43
1931,168,64,278,77,432.84,3,0.16
1932,192,14,1676,50,317.99,8,0.2
1933,7,90,326,23,56.52,7,0.25
1934,191,31,769,58,172.54,2,0.05
1935,153,94,550,33,178.14,4,0.36
1936,120,4,1859,16,340.19,4,0.32
1937,134,79,278,21,343.83,6,0.14
1938,163,4,21,97,47.95,3,0.2
1939,133,17,285,23,280.52,10,0.48
1940,134,38,58,11,115.21,1,0.1
1941,85,12,1374,99,227.45,1,0.05
1942,28,67,1090,74,464.78,9,0.25
1943,152,25,233,99,320.96,10,0.32
1944,150,100,182,47,486.04,10,0.14
1945,89,67,1804,49,499.24,10,0.04
1946,72,8,820,44,101.83,2,0.11
1947,184,30,241,40,15.98,10,0.3
1948,154,81,78,2,357.7,2,0.35
1949,147,4,811,39,64.25,5,0.34
1950,158,49,1087,90,192.88,7,0.03
1951,57,44,291,83,340.45,3,0.26
1952,82,56,1913,55,63.73,5,0.47
1953,145,90,916,77,112.81,6,0.3
1954,122,20,857,19,278.08,5,0.12
1955,98,80,419,17,247.98,8,0.28
1956,191,26,994,44,108.81,1,0.11
1957,49,55,962,69,104.4,2,0.46
1958,83,6,1143,31,301.46,10,0.32
1959,151,46,1774,39,388.84,4,0.03
1960,174,22,825,36,428.69,7,0.16
1961,162,21,1858,19,381.14,9,0.43
1962,147,67,216,77,394.66,5,0.48
1963,64,39,1233,45,213.35,9,0.12
1964,85,93,1168,33,147.46,5,0.05
1965,161,53,731,25,63.24,4,0.12
1966,169,24,24,51,271.67,6,0.05
1967,23,32,1044,91,36.3,2,0.02
1968,147,82,263,22,316.14,8,0.18
1969,27,65,216,13,211.85,6,0.31
1970,179,72,1596,25,408.13,10,0.12
1971,120,42,728,99,63.67,7,0.1
1972,104,29,534,40,432.31,2,0.21
1973,197,78,27,34,424.21,10,0.41
1974,151,70,873,54,255.89,5,0.34
1975,96,51,1632,60,53.43,2,0.24
1976,90,48,27,95,128.78,7,0.3
1977,91,25,1856,87,402.53,10,0.15
1978,4,49,341,27,322.98,2,0.11
1979,9,4,1190,50,431.32,7,0.45
1980,137,30,1475,26,32.99,7,0.3
1981,110,35,848,26,471.11,1,0.0
1982,95,1,1041,92,101.02,2,0.01
1983,69,33,1511,84,101.17,9,0.37
1984,135,46,143,27,60.42,2,0.45
1985,21,90,981,96,380.03,6,0.4
1986,27,68,400,19,487.76,10,0.09
1987,12,2,1894,3,275.27,10,0.22
1988,180,47,437,65,36.47,4,0.29
1989,184,98,900,52,444.41,3,0.18
1990,45,19,743,1,422.25,8,0.27
1991,98,25,1849,20,120.11,10,0.0
1992,16,64,699,53,248.3,4,0.05
1993,50,78,552,5,100.99,3,0.16
